User_id,Date,itemDescription,year,month,day,day_of_week
3666,4/12/2014,cream cheese ,2014,12,4,3
4149,5/12/2014,pip fruit,2014,12,5,4
2517,5/12/2014,citrus fruit,2014,12,5,4
3709,5/12/2014,pork,2014,12,5,4
1657,5/12/2014,other vegetables,2014,12,5,4
4531,5/12/2014,beverages,2014,12,5,4
3646,5/12/2014,rolls/buns,2014,12,5,4
2047,5/12/2014,sausage,2014,12,5,4
4212,5/12/2014,organic sausage,2014,12,5,4
2743,5/12/2014,beef,2014,12,5,4
1783,5/12/2014,bottled water,2014,12,5,4
1457,5/12/2014,root vegetables,2014,12,5,4
3013,5/12/2014,UHT-milk,2014,12,5,4
1197,5/12/2014,beef,2014,12,5,4
2920,5/12/2014,margarine,2014,12,5,4
1234,5/12/2014,curd,2014,12,5,4
4144,5/12/2014,berries,2014,12,5,4
3282,5/12/2014,yogurt,2014,12,5,4
3856,5/12/2014,other vegetables,2014,12,5,4
3333,5/12/2014,yogurt,2014,12,5,4
3624,5/12/2014,root vegetables,2014,12,5,4
4149,5/12/2014,dessert,2014,12,5,4
2517,5/12/2014,spread cheese,2014,12,5,4
3709,5/12/2014,cat food,2014,12,5,4
1657,5/12/2014,whole milk,2014,12,5,4
4531,5/12/2014,cat food,2014,12,5,4
3646,5/12/2014,dessert,2014,12,5,4
2047,5/12/2014,newspapers,2014,12,5,4
4212,5/12/2014,rolls/buns,2014,12,5,4
2743,5/12/2014,chocolate,2014,12,5,4
1783,5/12/2014,specialty chocolate,2014,12,5,4
1457,5/12/2014,white bread,2014,12,5,4
3013,5/12/2014,brown bread,2014,12,5,4
1197,5/12/2014,whipped/sour cream,2014,12,5,4
2920,5/12/2014,rolls/buns,2014,12,5,4
1234,5/12/2014,pastry,2014,12,5,4
4144,5/12/2014,waffles,2014,12,5,4
3282,5/12/2014,other vegetables,2014,12,5,4
3856,5/12/2014,cereals,2014,12,5,4
3333,5/12/2014,other vegetables,2014,12,5,4
3624,5/12/2014,hard cheese,2014,12,5,4
2920,5/12/2014,root vegetables,2014,12,5,4
3520,5/12/2014,sliced cheese,2014,12,5,4
4531,5/12/2014,soda,2014,12,5,4
3646,5/12/2014,coffee,2014,12,5,4
3520,5/12/2014,pudding powder,2014,12,5,4
4431,6/12/2014,whole milk,2014,12,6,5
4622,6/12/2014,chicken,2014,12,6,5
4028,6/12/2014,coffee,2014,12,6,5
3185,6/12/2014,oil,2014,12,6,5
3900,6/12/2014,packaged fruit/vegetables,2014,12,6,5
4624,6/12/2014,tropical fruit,2014,12,6,5
3116,6/12/2014,pot plants,2014,12,6,5
4941,6/12/2014,whole milk,2014,12,6,5
1528,6/12/2014,whole milk,2014,12,6,5
1427,6/12/2014,brown bread,2014,12,6,5
1828,6/12/2014,canned beer,2014,12,6,5
1692,6/12/2014,chewing gum,2014,12,6,5
1765,6/12/2014,meat,2014,12,6,5
1538,6/12/2014,sausage,2014,12,6,5
2303,6/12/2014,beef,2014,12,6,5
1786,6/12/2014,yogurt,2014,12,6,5
1908,6/12/2014,whole milk,2014,12,6,5
4480,6/12/2014,misc. beverages,2014,12,6,5
4431,6/12/2014,soda,2014,12,6,5
4622,6/12/2014,cream cheese ,2014,12,6,5
4028,6/12/2014,whipped/sour cream,2014,12,6,5
3185,6/12/2014,misc. beverages,2014,12,6,5
3900,6/12/2014,pudding powder,2014,12,6,5
4624,6/12/2014,soda,2014,12,6,5
3116,6/12/2014,misc. beverages,2014,12,6,5
4941,6/12/2014,canned beer,2014,12,6,5
1528,6/12/2014,cream cheese ,2014,12,6,5
1427,6/12/2014,rolls/buns,2014,12,6,5
1828,6/12/2014,dessert,2014,12,6,5
1692,6/12/2014,cake bar,2014,12,6,5
1765,6/12/2014,pasta,2014,12,6,5
1538,6/12/2014,dessert,2014,12,6,5
2303,6/12/2014,hair spray,2014,12,6,5
1786,6/12/2014,frozen vegetables,2014,12,6,5
1908,6/12/2014,mustard,2014,12,6,5
4480,6/12/2014,chocolate,2014,12,6,5
2296,6/12/2014,domestic eggs,2014,12,6,5
1066,6/12/2014,oil,2014,12,6,5
3185,6/12/2014,candy,2014,12,6,5
3900,6/12/2014,shopping bags,2014,12,6,5
4624,6/12/2014,margarine,2014,12,6,5
3185,6/12/2014,yogurt,2014,12,6,5
3900,6/12/2014,coffee,2014,12,6,5
4624,6/12/2014,napkins,2014,12,6,5
3116,6/12/2014,baking powder,2014,12,6,5
4431,6/12/2014,soda,2014,12,6,5
2296,6/12/2014,other vegetables,2014,12,6,5
1066,6/12/2014,shopping bags,2014,12,6,5
1765,6/12/2014,baking powder,2014,12,6,5
1427,6/12/2014,sliced cheese,2014,12,6,5
1262,7/12/2014,organic sausage,2014,12,7,6
1103,7/12/2014,ice cream,2014,12,7,6
2971,7/12/2014,rolls/buns,2014,12,7,6
1741,7/12/2014,liver loaf,2014,12,7,6
1752,7/12/2014,canned beer,2014,12,7,6
1468,7/12/2014,ham,2014,12,7,6
3502,7/12/2014,whole milk,2014,12,7,6
1722,7/12/2014,whole milk,2014,12,7,6
3133,7/12/2014,butter milk,2014,12,7,6
2454,7/12/2014,red/blush wine,2014,12,7,6
2789,7/12/2014,white bread,2014,12,7,6
1146,7/12/2014,bottled water,2014,12,7,6
4353,7/12/2014,tropical fruit,2014,12,7,6
1270,7/12/2014,cake bar,2014,12,7,6
3785,7/12/2014,other vegetables,2014,12,7,6
4202,7/12/2014,citrus fruit,2014,12,7,6
2994,7/12/2014,whole milk,2014,12,7,6
3059,7/12/2014,meat,2014,12,7,6
3349,7/12/2014,organic sausage,2014,12,7,6
4117,7/12/2014,liquor (appetizer),2014,12,7,6
3633,7/12/2014,soda,2014,12,7,6
2600,7/12/2014,whole milk,2014,12,7,6
2550,7/12/2014,tropical fruit,2014,12,7,6
2511,7/12/2014,pip fruit,2014,12,7,6
4268,7/12/2014,cream cheese ,2014,12,7,6
4650,7/12/2014,rolls/buns,2014,12,7,6
1245,7/12/2014,onions,2014,12,7,6
3933,7/12/2014,waffles,2014,12,7,6
1262,7/12/2014,frozen meals,2014,12,7,6
1103,7/12/2014,herbs,2014,12,7,6
2971,7/12/2014,fruit/vegetable juice,2014,12,7,6
1741,7/12/2014,other vegetables,2014,12,7,6
1752,7/12/2014,other vegetables,2014,12,7,6
1468,7/12/2014,yogurt,2014,12,7,6
3502,7/12/2014,cream cheese ,2014,12,7,6
1722,7/12/2014,soda,2014,12,7,6
3133,7/12/2014,margarine,2014,12,7,6
2454,7/12/2014,other vegetables,2014,12,7,6
2789,7/12/2014,citrus fruit,2014,12,7,6
1146,7/12/2014,shopping bags,2014,12,7,6
4353,7/12/2014,coffee,2014,12,7,6
1270,7/12/2014,flower soil/fertilizer,2014,12,7,6
3785,7/12/2014,photo/film,2014,12,7,6
4202,7/12/2014,rolls/buns,2014,12,7,6
2994,7/12/2014,yogurt,2014,12,7,6
3059,7/12/2014,misc. beverages,2014,12,7,6
3349,7/12/2014,herbs,2014,12,7,6
4117,7/12/2014,liquor,2014,12,7,6
3633,7/12/2014,shopping bags,2014,12,7,6
2600,7/12/2014,berries,2014,12,7,6
2550,7/12/2014,canned beer,2014,12,7,6
2511,7/12/2014,shopping bags,2014,12,7,6
4268,7/12/2014,margarine,2014,12,7,6
4650,7/12/2014,shopping bags,2014,12,7,6
1245,7/12/2014,soft cheese,2014,12,7,6
3933,7/12/2014,shopping bags,2014,12,7,6
1468,7/12/2014,bottled water,2014,12,7,6
4922,7/12/2014,margarine,2014,12,7,6
1722,7/12/2014,soda,2014,12,7,6
1262,7/12/2014,sugar,2014,12,7,6
2994,7/12/2014,long life bakery product,2014,12,7,6
4922,7/12/2014,whole milk,2014,12,7,6
3785,7/12/2014,newspapers,2014,12,7,6
4202,7/12/2014,long life bakery product,2014,12,7,6
2789,7/12/2014,sugar,2014,12,7,6
1146,7/12/2014,waffles,2014,12,7,6
4578,8/12/2014,yogurt,2014,12,8,0
4789,8/12/2014,curd,2014,12,8,0
4459,8/12/2014,yogurt,2014,12,8,0
4773,8/12/2014,root vegetables,2014,12,8,0
2999,8/12/2014,margarine,2014,12,8,0
2471,8/12/2014,other vegetables,2014,12,8,0
3430,8/12/2014,tropical fruit,2014,12,8,0
2916,8/12/2014,whole milk,2014,12,8,0
2617,8/12/2014,root vegetables,2014,12,8,0
4512,8/12/2014,root vegetables,2014,12,8,0
1020,8/12/2014,canned beer,2014,12,8,0
3869,8/12/2014,canned beer,2014,12,8,0
2072,8/12/2014,processed cheese,2014,12,8,0
1205,8/12/2014,white bread,2014,12,8,0
3604,8/12/2014,pip fruit,2014,12,8,0
3609,8/12/2014,soda,2014,12,8,0
3217,8/12/2014,soda,2014,12,8,0
4380,8/12/2014,liquor,2014,12,8,0
1456,8/12/2014,packaged fruit/vegetables,2014,12,8,0
4578,8/12/2014,root vegetables,2014,12,8,0
4789,8/12/2014,margarine,2014,12,8,0
4459,8/12/2014,other vegetables,2014,12,8,0
4773,8/12/2014,frozen potato products,2014,12,8,0
2999,8/12/2014,whole milk,2014,12,8,0
2471,8/12/2014,ice cream,2014,12,8,0
3430,8/12/2014,dishes,2014,12,8,0
2916,8/12/2014,whole milk,2014,12,8,0
2617,8/12/2014,yogurt,2014,12,8,0
4512,8/12/2014,soda,2014,12,8,0
1020,8/12/2014,shopping bags,2014,12,8,0
3869,8/12/2014,white bread,2014,12,8,0
2072,8/12/2014,chocolate,2014,12,8,0
1205,8/12/2014,bottled water,2014,12,8,0
3604,8/12/2014,root vegetables,2014,12,8,0
3609,8/12/2014,fruit/vegetable juice,2014,12,8,0
3217,8/12/2014,bottled beer,2014,12,8,0
4380,8/12/2014,red/blush wine,2014,12,8,0
1456,8/12/2014,shopping bags,2014,12,8,0
4557,8/12/2014,rum,2014,12,8,0
3869,8/12/2014,male cosmetics,2014,12,8,0
2072,8/12/2014,chocolate,2014,12,8,0
1205,8/12/2014,ready soups,2014,12,8,0
4773,8/12/2014,dental care,2014,12,8,0
2999,8/12/2014,white bread,2014,12,8,0
3869,8/12/2014,chocolate,2014,12,8,0
2072,8/12/2014,yogurt,2014,12,8,0
1205,8/12/2014,curd,2014,12,8,0
4557,8/12/2014,yogurt,2014,12,8,0
2916,8/12/2014,cleaner,2014,12,8,0
2617,8/12/2014,whole milk,2014,12,8,0
4512,8/12/2014,hygiene articles,2014,12,8,0
1392,9/12/2014,other vegetables,2014,12,9,1
1897,9/12/2014,sausage,2014,12,9,1
4098,9/12/2014,berries,2014,12,9,1
3378,9/12/2014,rolls/buns,2014,12,9,1
4201,9/12/2014,curd,2014,12,9,1
2215,9/12/2014,hamburger meat,2014,12,9,1
1353,9/12/2014,rolls/buns,2014,12,9,1
4418,9/12/2014,whole milk,2014,12,9,1
2541,9/12/2014,soda,2014,12,9,1
3486,9/12/2014,soap,2014,12,9,1
3761,9/12/2014,snack products,2014,12,9,1
3863,9/12/2014,cake bar,2014,12,9,1
3631,9/12/2014,root vegetables,2014,12,9,1
2341,9/12/2014,Instant food products,2014,12,9,1
4098,9/12/2014,tropical fruit,2014,12,9,1
1392,9/12/2014,curd,2014,12,9,1
1897,9/12/2014,brown bread,2014,12,9,1
4098,9/12/2014,whole milk,2014,12,9,1
3378,9/12/2014,onions,2014,12,9,1
4201,9/12/2014,syrup,2014,12,9,1
2215,9/12/2014,newspapers,2014,12,9,1
1353,9/12/2014,baking powder,2014,12,9,1
4418,9/12/2014,long life bakery product,2014,12,9,1
2541,9/12/2014,mayonnaise,2014,12,9,1
3486,9/12/2014,candy,2014,12,9,1
3761,9/12/2014,liquor (appetizer),2014,12,9,1
3863,9/12/2014,red/blush wine,2014,12,9,1
3631,9/12/2014,frozen vegetables,2014,12,9,1
2341,9/12/2014,soda,2014,12,9,1
4098,9/12/2014,soda,2014,12,9,1
1890,9/12/2014,roll products ,2014,12,9,1
1980,9/12/2014,domestic eggs,2014,12,9,1
4137,9/12/2014,shopping bags,2014,12,9,1
2426,9/12/2014,root vegetables,2014,12,9,1
4811,9/12/2014,bottled water,2014,12,9,1
3308,9/12/2014,soda,2014,12,9,1
1890,9/12/2014,rice,2014,12,9,1
1980,9/12/2014,frozen vegetables,2014,12,9,1
4137,9/12/2014,curd,2014,12,9,1
2426,9/12/2014,napkins,2014,12,9,1
4811,9/12/2014,newspapers,2014,12,9,1
3308,9/12/2014,napkins,2014,12,9,1
3884,10/12/2014,beef,2014,12,10,2
3546,10/12/2014,tropical fruit,2014,12,10,2
1597,10/12/2014,UHT-milk,2014,12,10,2
1993,10/12/2014,chicken,2014,12,10,2
4183,10/12/2014,sausage,2014,12,10,2
1596,10/12/2014,dessert,2014,12,10,2
1982,10/12/2014,liqueur,2014,12,10,2
1050,10/12/2014,UHT-milk,2014,12,10,2
1097,10/12/2014,whipped/sour cream,2014,12,10,2
2349,10/12/2014,female sanitary products,2014,12,10,2
3695,10/12/2014,citrus fruit,2014,12,10,2
4862,10/12/2014,beef,2014,12,10,2
4782,10/12/2014,whole milk,2014,12,10,2
4116,10/12/2014,root vegetables,2014,12,10,2
1829,10/12/2014,beverages,2014,12,10,2
2298,10/12/2014,hard cheese,2014,12,10,2
2441,10/12/2014,root vegetables,2014,12,10,2
4065,10/12/2014,semi-finished bread,2014,12,10,2
4580,10/12/2014,soft cheese,2014,12,10,2
1607,10/12/2014,margarine,2014,12,10,2
3830,10/12/2014,pip fruit,2014,12,10,2
4336,10/12/2014,newspapers,2014,12,10,2
4556,10/12/2014,yogurt,2014,12,10,2
3633,10/12/2014,soda,2014,12,10,2
3884,10/12/2014,rolls/buns,2014,12,10,2
3546,10/12/2014,frozen dessert,2014,12,10,2
1597,10/12/2014,whole milk,2014,12,10,2
1993,10/12/2014,rolls/buns,2014,12,10,2
4183,10/12/2014,fruit/vegetable juice,2014,12,10,2
1596,10/12/2014,UHT-milk,2014,12,10,2
1982,10/12/2014,chocolate,2014,12,10,2
1050,10/12/2014,other vegetables,2014,12,10,2
1097,10/12/2014,curd,2014,12,10,2
2349,10/12/2014,dishes,2014,12,10,2
3695,10/12/2014,rolls/buns,2014,12,10,2
4862,10/12/2014,white bread,2014,12,10,2
4782,10/12/2014,rolls/buns,2014,12,10,2
4116,10/12/2014,yogurt,2014,12,10,2
1829,10/12/2014,mustard,2014,12,10,2
2298,10/12/2014,Instant food products,2014,12,10,2
2441,10/12/2014,nut snack,2014,12,10,2
4065,10/12/2014,bottled water,2014,12,10,2
4580,10/12/2014,coffee,2014,12,10,2
1607,10/12/2014,shopping bags,2014,12,10,2
3830,10/12/2014,ice cream,2014,12,10,2
4336,10/12/2014,brown bread,2014,12,10,2
4556,10/12/2014,whipped/sour cream,2014,12,10,2
3633,10/12/2014,oil,2014,12,10,2
4183,10/12/2014,salt,2014,12,10,2
1596,10/12/2014,margarine,2014,12,10,2
1607,10/12/2014,pickled vegetables,2014,12,10,2
3830,10/12/2014,newspapers,2014,12,10,2
1050,10/12/2014,dishes,2014,12,10,2
1097,10/12/2014,shopping bags,2014,12,10,2
3884,10/12/2014,butter,2014,12,10,2
1607,10/12/2014,rolls/buns,2014,12,10,2
3830,10/12/2014,pastry,2014,12,10,2
4116,10/12/2014,newspapers,2014,12,10,2
2017,11/12/2014,tropical fruit,2014,12,11,3
2702,11/12/2014,bottled water,2014,12,11,3
3232,11/12/2014,whole milk,2014,12,11,3
4267,11/12/2014,rolls/buns,2014,12,11,3
3559,11/12/2014,whole milk,2014,12,11,3
1013,11/12/2014,root vegetables,2014,12,11,3
3072,11/12/2014,hamburger meat,2014,12,11,3
3287,11/12/2014,herbs,2014,12,11,3
1312,11/12/2014,long life bakery product,2014,12,11,3
4601,11/12/2014,long life bakery product,2014,12,11,3
4887,11/12/2014,herbs,2014,12,11,3
3659,11/12/2014,pork,2014,12,11,3
2069,11/12/2014,canned fish,2014,12,11,3
2017,11/12/2014,waffles,2014,12,11,3
2702,11/12/2014,brown bread,2014,12,11,3
3232,11/12/2014,whipped/sour cream,2014,12,11,3
4267,11/12/2014,newspapers,2014,12,11,3
3559,11/12/2014,pastry,2014,12,11,3
1013,11/12/2014,mayonnaise,2014,12,11,3
3072,11/12/2014,dessert,2014,12,11,3
3287,11/12/2014,vinegar,2014,12,11,3
1312,11/12/2014,waffles,2014,12,11,3
4601,11/12/2014,ketchup,2014,12,11,3
4887,11/12/2014,chocolate,2014,12,11,3
3659,11/12/2014,canned beer,2014,12,11,3
2069,11/12/2014,newspapers,2014,12,11,3
3914,11/12/2014,rolls/buns,2014,12,11,3
2111,11/12/2014,shopping bags,2014,12,11,3
3287,11/12/2014,chocolate,2014,12,11,3
1312,11/12/2014,canned vegetables,2014,12,11,3
3559,11/12/2014,napkins,2014,12,11,3
3287,11/12/2014,cleaner,2014,12,11,3
1312,11/12/2014,soft cheese,2014,12,11,3
3914,11/12/2014,specialty bar,2014,12,11,3
2111,11/12/2014,domestic eggs,2014,12,11,3
1753,12/12/2014,whole milk,2014,12,12,4
1921,12/12/2014,salt,2014,12,12,4
3563,12/12/2014,bottled beer,2014,12,12,4
2412,12/12/2014,other vegetables,2014,12,12,4
4441,12/12/2014,newspapers,2014,12,12,4
1001,12/12/2014,whole milk,2014,12,12,4
2857,12/12/2014,pip fruit,2014,12,12,4
1151,12/12/2014,curd,2014,12,12,4
2643,12/12/2014,spread cheese,2014,12,12,4
2882,12/12/2014,sliced cheese,2014,12,12,4
2138,12/12/2014,chocolate,2014,12,12,4
1211,12/12/2014,finished products,2014,12,12,4
2555,12/12/2014,beef,2014,12,12,4
2131,12/12/2014,sparkling wine,2014,12,12,4
2470,12/12/2014,rolls/buns,2014,12,12,4
2886,12/12/2014,tropical fruit,2014,12,12,4
2928,12/12/2014,chocolate,2014,12,12,4
3107,12/12/2014,citrus fruit,2014,12,12,4
2515,12/12/2014,bottled water,2014,12,12,4
1753,12/12/2014,rolls/buns,2014,12,12,4
1921,12/12/2014,napkins,2014,12,12,4
3563,12/12/2014,ice cream,2014,12,12,4
2412,12/12/2014,soda,2014,12,12,4
4441,12/12/2014,fruit/vegetable juice,2014,12,12,4
1001,12/12/2014,soda,2014,12,12,4
2857,12/12/2014,newspapers,2014,12,12,4
1151,12/12/2014,soft cheese,2014,12,12,4
2643,12/12/2014,rolls/buns,2014,12,12,4
2882,12/12/2014,other vegetables,2014,12,12,4
2138,12/12/2014,rolls/buns,2014,12,12,4
1211,12/12/2014,domestic eggs,2014,12,12,4
2555,12/12/2014,mustard,2014,12,12,4
2131,12/12/2014,bottled water,2014,12,12,4
2470,12/12/2014,oil,2014,12,12,4
2886,12/12/2014,butter,2014,12,12,4
2928,12/12/2014,frozen fish,2014,12,12,4
3107,12/12/2014,waffles,2014,12,12,4
2515,12/12/2014,bottled beer,2014,12,12,4
2579,12/12/2014,cream cheese ,2014,12,12,4
3002,12/12/2014,hygiene articles,2014,12,12,4
4821,12/12/2014,rolls/buns,2014,12,12,4
2470,12/12/2014,beverages,2014,12,12,4
2412,12/12/2014,soda,2014,12,12,4
2412,12/12/2014,napkins,2014,12,12,4
4441,12/12/2014,waffles,2014,12,12,4
2470,12/12/2014,bottled water,2014,12,12,4
2579,12/12/2014,yogurt,2014,12,12,4
3002,12/12/2014,seasonal products,2014,12,12,4
4821,12/12/2014,white bread,2014,12,12,4
2857,12/12/2014,fruit/vegetable juice,2014,12,12,4
4645,13/12/2014,other vegetables,2014,12,13,5
3220,13/12/2014,soda,2014,12,13,5
3514,13/12/2014,meat,2014,12,13,5
3667,13/12/2014,sausage,2014,12,13,5
4972,13/12/2014,tropical fruit,2014,12,13,5
1361,13/12/2014,onions,2014,12,13,5
2961,13/12/2014,spread cheese,2014,12,13,5
2973,13/12/2014,whole milk,2014,12,13,5
1297,13/12/2014,chicken,2014,12,13,5
2306,13/12/2014,whole milk,2014,12,13,5
4988,13/12/2014,misc. beverages,2014,12,13,5
3053,13/12/2014,rolls/buns,2014,12,13,5
1349,13/12/2014,curd,2014,12,13,5
4983,13/12/2014,yogurt,2014,12,13,5
3962,13/12/2014,white bread,2014,12,13,5
1211,13/12/2014,specialty bar,2014,12,13,5
3019,13/12/2014,dishes,2014,12,13,5
4156,13/12/2014,packaged fruit/vegetables,2014,12,13,5
2470,13/12/2014,pork,2014,12,13,5
2457,13/12/2014,fruit/vegetable juice,2014,12,13,5
3059,13/12/2014,spread cheese,2014,12,13,5
1831,13/12/2014,other vegetables,2014,12,13,5
3063,13/12/2014,canned beer,2014,12,13,5
3107,13/12/2014,meat,2014,12,13,5
1312,13/12/2014,hamburger meat,2014,12,13,5
4645,13/12/2014,brown bread,2014,12,13,5
3220,13/12/2014,other vegetables,2014,12,13,5
3514,13/12/2014,butter,2014,12,13,5
3667,13/12/2014,bottled water,2014,12,13,5
4972,13/12/2014,candy,2014,12,13,5
1361,13/12/2014,soda,2014,12,13,5
2961,13/12/2014,coffee,2014,12,13,5
2973,13/12/2014,white bread,2014,12,13,5
1297,13/12/2014,cream cheese ,2014,12,13,5
2306,13/12/2014,white bread,2014,12,13,5
4988,13/12/2014,frozen vegetables,2014,12,13,5
3053,13/12/2014,other vegetables,2014,12,13,5
1349,13/12/2014,cat food,2014,12,13,5
4983,13/12/2014,baking powder,2014,12,13,5
3962,13/12/2014,rolls/buns,2014,12,13,5
1211,13/12/2014,whole milk,2014,12,13,5
3019,13/12/2014,brown bread,2014,12,13,5
4156,13/12/2014,shopping bags,2014,12,13,5
2470,13/12/2014,rolls/buns,2014,12,13,5
2457,13/12/2014,brown bread,2014,12,13,5
3059,13/12/2014,shopping bags,2014,12,13,5
1831,13/12/2014,chocolate,2014,12,13,5
3063,13/12/2014,flour,2014,12,13,5
3107,13/12/2014,chocolate,2014,12,13,5
1312,13/12/2014,butter,2014,12,13,5
4972,13/12/2014,salt,2014,12,13,5
1361,13/12/2014,rolls/buns,2014,12,13,5
2961,13/12/2014,domestic eggs,2014,12,13,5
2973,13/12/2014,frozen vegetables,2014,12,13,5
1297,13/12/2014,napkins,2014,12,13,5
2306,13/12/2014,newspapers,2014,12,13,5
4156,13/12/2014,butter milk,2014,12,13,5
2625,14/12/2014,pork,2014,12,14,6
2913,14/12/2014,chicken,2014,12,14,6
2153,14/12/2014,domestic eggs,2014,12,14,6
3030,14/12/2014,curd,2014,12,14,6
4650,14/12/2014,curd,2014,12,14,6
1902,14/12/2014,shopping bags,2014,12,14,6
1327,14/12/2014,grapes,2014,12,14,6
2661,14/12/2014,whole milk,2014,12,14,6
3370,14/12/2014,other vegetables,2014,12,14,6
3266,14/12/2014,pork,2014,12,14,6
1913,14/12/2014,rolls/buns,2014,12,14,6
4793,14/12/2014,pork,2014,12,14,6
1413,14/12/2014,sugar,2014,12,14,6
2870,14/12/2014,tropical fruit,2014,12,14,6
1871,14/12/2014,tropical fruit,2014,12,14,6
4598,14/12/2014,beverages,2014,12,14,6
2055,14/12/2014,sausage,2014,12,14,6
1114,14/12/2014,root vegetables,2014,12,14,6
3918,14/12/2014,butter,2014,12,14,6
1793,14/12/2014,frozen vegetables,2014,12,14,6
4360,14/12/2014,citrus fruit,2014,12,14,6
1296,14/12/2014,rice,2014,12,14,6
3821,14/12/2014,tropical fruit,2014,12,14,6
3034,14/12/2014,beef,2014,12,14,6
4712,14/12/2014,other vegetables,2014,12,14,6
2625,14/12/2014,specialty chocolate,2014,12,14,6
2913,14/12/2014,house keeping products,2014,12,14,6
2153,14/12/2014,chewing gum,2014,12,14,6
3030,14/12/2014,whole milk,2014,12,14,6
4650,14/12/2014,soda,2014,12,14,6
1902,14/12/2014,whipped/sour cream,2014,12,14,6
1327,14/12/2014,rolls/buns,2014,12,14,6
2661,14/12/2014,waffles,2014,12,14,6
3370,14/12/2014,frozen vegetables,2014,12,14,6
3266,14/12/2014,semi-finished bread,2014,12,14,6
1913,14/12/2014,UHT-milk,2014,12,14,6
4793,14/12/2014,pastry,2014,12,14,6
1413,14/12/2014,soda,2014,12,14,6
2870,14/12/2014,whole milk,2014,12,14,6
1871,14/12/2014,cream cheese ,2014,12,14,6
4598,14/12/2014,curd,2014,12,14,6
2055,14/12/2014,soda,2014,12,14,6
1114,14/12/2014,citrus fruit,2014,12,14,6
3918,14/12/2014,specialty chocolate,2014,12,14,6
1793,14/12/2014,frozen vegetables,2014,12,14,6
4360,14/12/2014,domestic eggs,2014,12,14,6
1296,14/12/2014,bottled beer,2014,12,14,6
3821,14/12/2014,whipped/sour cream,2014,12,14,6
3034,14/12/2014,soap,2014,12,14,6
4712,14/12/2014,whipped/sour cream,2014,12,14,6
3030,14/12/2014,red/blush wine,2014,12,14,6
4650,14/12/2014,shopping bags,2014,12,14,6
2055,14/12/2014,newspapers,2014,12,14,6
4137,15/12/2014,salty snack,2014,12,15,0
4296,15/12/2014,sausage,2014,12,15,0
1307,15/12/2014,hamburger meat,2014,12,15,0
3342,15/12/2014,pork,2014,12,15,0
3508,15/12/2014,root vegetables,2014,12,15,0
1141,15/12/2014,berries,2014,12,15,0
2173,15/12/2014,other vegetables,2014,12,15,0
3299,15/12/2014,tropical fruit,2014,12,15,0
3123,15/12/2014,whole milk,2014,12,15,0
1808,15/12/2014,sugar,2014,12,15,0
3140,15/12/2014,chicken,2014,12,15,0
2802,15/12/2014,whole milk,2014,12,15,0
2361,15/12/2014,hard cheese,2014,12,15,0
2814,15/12/2014,root vegetables,2014,12,15,0
4628,15/12/2014,ham,2014,12,15,0
1711,15/12/2014,yogurt,2014,12,15,0
3094,15/12/2014,domestic eggs,2014,12,15,0
3849,15/12/2014,root vegetables,2014,12,15,0
3425,15/12/2014,tropical fruit,2014,12,15,0
4137,15/12/2014,soda,2014,12,15,0
4296,15/12/2014,chocolate,2014,12,15,0
1307,15/12/2014,brown bread,2014,12,15,0
3342,15/12/2014,bottled water,2014,12,15,0
3508,15/12/2014,frozen fruits,2014,12,15,0
1141,15/12/2014,white bread,2014,12,15,0
2173,15/12/2014,pastry,2014,12,15,0
3299,15/12/2014,sparkling wine,2014,12,15,0
3123,15/12/2014,sliced cheese,2014,12,15,0
1808,15/12/2014,citrus fruit,2014,12,15,0
3140,15/12/2014,shopping bags,2014,12,15,0
2802,15/12/2014,frozen vegetables,2014,12,15,0
2361,15/12/2014,specialty bar,2014,12,15,0
2814,15/12/2014,rolls/buns,2014,12,15,0
4628,15/12/2014,UHT-milk,2014,12,15,0
1711,15/12/2014,yogurt,2014,12,15,0
3094,15/12/2014,waffles,2014,12,15,0
3849,15/12/2014,beverages,2014,12,15,0
3425,15/12/2014,rolls/buns,2014,12,15,0
3508,15/12/2014,waffles,2014,12,15,0
1358,15/12/2014,whipped/sour cream,2014,12,15,0
1798,15/12/2014,pastry,2014,12,15,0
1169,15/12/2014,cake bar,2014,12,15,0
3299,15/12/2014,cat food,2014,12,15,0
4137,15/12/2014,oil,2014,12,15,0
1358,15/12/2014,newspapers,2014,12,15,0
1798,15/12/2014,frozen fish,2014,12,15,0
1169,15/12/2014,bottled beer,2014,12,15,0
1808,15/12/2014,napkins,2014,12,15,0
3942,16/12/2014,hamburger meat,2014,12,16,1
2540,16/12/2014,whole milk,2014,12,16,1
3619,16/12/2014,sugar,2014,12,16,1
3596,16/12/2014,nuts/prunes,2014,12,16,1
4244,16/12/2014,frozen fruits,2014,12,16,1
4488,16/12/2014,other vegetables,2014,12,16,1
3211,16/12/2014,tropical fruit,2014,12,16,1
3881,16/12/2014,frozen vegetables,2014,12,16,1
1799,16/12/2014,tropical fruit,2014,12,16,1
1087,16/12/2014,soda,2014,12,16,1
2687,16/12/2014,curd,2014,12,16,1
2253,16/12/2014,root vegetables,2014,12,16,1
4071,16/12/2014,beverages,2014,12,16,1
2673,16/12/2014,yogurt,2014,12,16,1
3734,16/12/2014,salty snack,2014,12,16,1
2504,16/12/2014,curd,2014,12,16,1
1896,16/12/2014,butter,2014,12,16,1
